date,mvrv_z,mvrv,CapMrktCurUSD,cap_realizado
2024-01-29,1.3779517041733247,1.900281404617,847624931690.9917,446052321320.1835
2024-01-30,1.3561358856388013,1.884454643724,842401659509.7396,447026763055.9746
2024-01-31,1.3290627974776712,1.865776569305,835364222162.0884,447730042227.5433
2024-02-01,1.356773330664941,1.883692689819,843856959361.5793,447980163602.3038
2024-02-02,1.3644586212363357,1.888479126867,846556232629.2255,448274074404.8721
2024-02-03,1.352138695203042,1.880647419447,843203026562.8829,448357846262.7646
2024-02-04,1.3240310006484204,1.862423695961,835277882869.2004,448489720508.09406
2024-02-05,1.325659282439436,1.863325630825,836162692896.9808,448747486249.4991
2024-02-06,1.3554478839811455,1.881777313878,845693113581.4182,449411897648.2923
2024-02-07,1.4304222693006616,1.929905898886,868307228059.1835,449922055039.2621
2024-02-08,1.5000440981309155,1.974244701407,889519016233.136,450561683462.64056
2024-02-09,1.6201937024921562,2.050894304805,925768615916.4115,451397526312.032
2024-02-10,1.6591999232744084,2.075743628106,937900623195.3085,451838372762.38696
2024-02-11,1.6843244007140317,2.091679256465,945946661324.0156,452242693711.4123
2024-02-12,1.7988847380179367,2.163451148703,981112034988.7357,453493962910.5642
2024-02-13,1.771334042565653,2.144571750971,974054908900.8115,454195532725.72375
2024-02-14,1.9093547124406045,2.227481564237,1017597474063.2532,456837663844.73773
2024-02-15,1.9117309860823277,2.227672856945,1019510236754.0828,457657071852.20416
2024-02-16,1.9224584014041468,2.233361065632,1023836267564.0166,458428457144.38464
2024-02-17,1.8879179150867322,2.211108586549,1014413414440.1022,458780459996.9256
2024-02-18,1.9166981616904115,2.229209056718,1023743059920.6989,459240490179.92334
2024-02-19,1.8877775121822313,2.207720044105,1017048408416.95,460678160318.67255
2024-02-20,1.91808829994479,2.226411177484,1026974429999.0883,461268987680.7217
2024-02-21,1.8770819428893006,2.199223255693,1015951209301.8634,461959106094.35864
2024-02-22,1.8431571336056995,2.176256754311,1007119959019.4268,462776258832.69446
2024-02-23,1.805808956427536,2.151044247173,997290498112.2657,463630861811.86194
2024-02-24,1.8559214320895265,2.182874558495,1012829187887.0153,463988727132.95917
2024-02-25,1.8650069575904618,2.188723304731,1016185995310.12,464282530877.06396
2024-02-26,2.04484967770932,2.30035580813,1071322129159.3308,465720183535.5321
2024-02-27,2.2002614741062603,2.39296751458,1120426601291.386,468216385916.1443
2024-02-28,2.530817159003198,2.578804516452,1226750759834.859,475705216121.8722
2024-02-29,2.450630603028314,2.523625575021,1205865991757.463,477830785871.4058
2024-03-01,2.5113403004235075,2.552193764104,1228113241125.587,481199060352.9827
2024-03-02,2.4758800496955904,2.530515094253,1218836653884.7495,481655555682.2498
2024-03-03,2.532707392686538,2.564912446775,1237397939322.0188,482432817883.4582
2024-03-04,2.8523753206384743,2.751198902437,1337644545844.4673,486204230693.60333
2024-03-05,2.5654468692348145,2.565781926711,1256356364718.29,489658279855.75385
2024-03-06,2.678612716660581,2.612226371577,1298715391395.494,497168011749.0966
2024-03-07,2.726148270825625,2.630694305772,1317782410417.2563,500925709051.7561
2024-03-08,2.7953099766421365,2.663773784415,1342866381837.3845,504121780045.3336
2024-03-09,2.7984753361271455,2.664446669894,1346056196239.3835,505191645022.8421
2024-03-10,2.815766275780954,2.673324643842,1353579668685.426,506328205144.6296
2024-03-11,3.0119786480370605,2.776042557045,1418814650993.1611,511092543373.48474
2024-03-12,2.9491335384697144,2.732831670246,1403836996419.445,513693181948.9184
2024-03-13,3.021358117431276,2.746836537171,1436314177938.6284,522897579998.6648
2024-03-14,2.907506735780832,2.676637138189,1405397203963.9863,525060787625.0538
2024-03-15,2.764946776921755,2.593181988006,1364563991872.797,526212197286.6487
2024-03-16,2.502788448525752,2.443363523614,1286174217035.593,526394948850.3461
2024-03-17,2.67857646725547,2.541969044316,1342284214005.9248,528049000835.53546
2024-03-18,2.6391737883185984,2.51875351754,1332237494666.7705,528927298915.6683
2024-03-19,2.2647877926743885,2.30649799611,1218251084304.752,528182155960.8465
2024-03-20,2.6353442831050096,2.517432122856,1333885263897.7363,529859475370.6637
2024-03-21,2.4757123490845228,2.425056482588,1286880964052.164,530660202470.3423
2024-03-22,2.3429437482523188,2.347242779085,1248237492815.0354,531788830681.42706
2024-03-23,2.378560400414391,2.355130916016,1265499269578.2336,537337122523.5261
2024-03-24,2.561257807771368,2.459089042138,1323148747346.792,538064594113.4405
2024-03-25,2.714944149017768,2.531973278125,1377329438014.7817,543974713285.5739
2024-03-26,2.710926019812843,2.529858023857,1377958914921.447,544678358203.13055
2024-03-27,2.653557322271338,2.497305617703,1362223531385.005,545477302308.7043
2024-03-28,2.7416015222877155,2.542320039061,1392950313815.1062,547905178110.30164
2024-03-29,2.677980527236065,2.50681430136,1375119172323.9653,548552468197.55817
2024-03-30,2.6570989258400592,2.495980095994,1370190408232.7249,548958868074.25024
2024-03-31,2.751068558580655,2.54947270434,1401022109461.656,549534069173.0797
2024-04-01,2.6462134749591413,2.483865174687,1372845320592.963,552705249295.9725
2024-04-02,2.3683892663641375,2.325824861038,1289150894904.9507,554276857428.384
2024-04-03,2.4009021698406343,2.343574739079,1300942909083.0212,555110484589.9978
2024-04-04,2.5417033418465413,2.422340254314,1346404337707.1921,555827916953.1823
2024-04-05,2.5037722172662464,2.401839662162,1335976840644.8728,556230651733.9722
2024-04-06,2.576097555262359,2.442327543695,1360265973337.5532,556954769170.5615
2024-04-07,2.587870960324067,2.449775072637,1365388593961.6086,557352635845.0002
2024-04-08,2.7263014137292294,2.52594267686,1411110586059.4548,558647113802.9176
2024-04-09,2.555748940467488,2.431151797828,1359260007106.1987,559101249177.6805
2024-04-10,2.6445702434174394,2.480887886464,1388940357095.897,559856156609.9419
2024-04-11,2.6061763045679283,2.459930871341,1378511306220.9265,560386197141.1614
2024-04-12,2.4180737077835013,2.355699837214,1320543247051.6003,560573646179.5398
2024-04-13,2.256674090172205,2.266724603585,1270492985833.1172,560497284859.2786
2024-04-14,2.3217355262424553,2.303797513539,1292151526364.2095,560878948245.438
2024-04-15,2.178701843499702,2.224653591762,1247813165529.8499,560902232217.4395
2024-04-16,2.198783935458945,2.235583060627,1255585004528.3425,561636481614.8662
2024-04-17,2.044174365854469,2.150115532828,1207201304926.8154,561458808373.4319
2024-04-18,2.1758379248828015,2.223657090198,1250290039869.588,562267467129.2322
2024-04-19,2.1870800506915398,2.229521797353,1255319975339.04,563044495384.355
2024-04-20,2.2554398601603665,2.268874228093,1277895532215.4429,563228898452.2163
2024-04-21,2.2562246680714506,2.270178573833,1279109157045.1768,563439886090.3315
2024-04-22,2.374074432732885,2.336371416788,1318052855171.249,564145257770.3949
2024-04-23,2.3357782162430305,2.315430605828,1307075893683.7517,564506615051.9939
2024-04-24,2.18994550472918,2.229186378145,1263882566632.7507,566970343540.5345
2024-04-25,2.2070169712229433,2.239412644798,1270318817448.1624,567255356175.2117
2024-04-26,2.158991710078897,2.213395882136,1255815635501.8833,567370548412.686
2024-04-27,2.1346399495528763,2.200293292653,1248987882000.5325,567646088896.8885
2024-04-28,2.1033163098145913,2.182739504636,1240140042894.858,568157602068.8127
2024-04-29,2.1570023645581897,2.213049963714,1258475557385.6252,568661159042.9788
2024-04-30,1.9536875670765448,2.099491659604,1194069248252.2043,568742077535.7719
2024-05-01,1.8006878470817185,2.01516295818,1144969805261.1355,568177278474.401
2024-05-02,1.8625563316535927,2.050901531028,1165247264400.3933,568163437771.8375
2024-05-03,2.09294913884161,2.180678249434,1240373492062.4695,568801698455.245
2024-05-04,2.1451690554989056,2.210725676775,1258076134304.8257,569078356270.8257
2024-05-05,2.154124151039144,2.216655067084,1261776217571.7017,569225332487.8204
2024-05-06,2.099622611001001,2.186202853853,1245266971187.337,569602664726.495
2024-05-07,2.0467287200162088,2.157205469069,1228922316589.07,569682551898.7047
2024-05-08,1.963590102643239,2.110540935051,1202993674653.4016,569993054706.7698
2024-05-09,2.0776445127890137,2.175223560734,1240822352263.6616,570434402542.4967
2024-05-10,1.9480348377657637,2.102988744981,1199451802640.4268,570355787924.7059
2024-05-11,1.9426257909906703,2.100448702876,1198436760485.3406,570562260741.9088
2024-05-12,1.9759626677306779,2.119745795365,1210038071267.0505,570841123455.8876
2024-05-13,2.0613510210862067,2.168233271084,1238739810860.9,571312979733.7704
2024-05-14,1.977932367910408,2.121406641577,1212540748352.6196,571573938059.9127
2024-05-15,2.2562561053109964,2.275705533512,1305663490423.4849,573740086841.776
2024-05-16,2.190958939219099,2.238813737175,1285751959588.0232,574300549544.7881
2024-05-17,2.2884965354228597,2.293532882786,1319020493592.986,575104243541.8434
2024-05-18,2.2866936468884793,2.293351817746,1319464124823.7952,575343091545.6393
2024-05-19,2.240167944158019,2.267741433359,1305348788162.1487,575616236031.2189
